"","x"
"147",-3.94447033673103
"148",-3.78684016602654
"149",-4.71647025477614
"150",-4.20823213923211
"151",-4.45029827608089
"152",-4.59891966785673
"153",-6.07066823200688
"154",-6.14215632078412
"155",-5.1877888102356
"156",-5.80195505460695
"157",-6.47499782516803
"158",-5.43418569548931
"159",-5.46966037503512
"160",-5.83634487111807
"161",-5.21627374869914
"162",-6.28290762919491
"163",-5.15141456405762
"164",-0.488169373138131
"165",-5.56670301120764
"166",0.0148456289352001
"167",-3.395338490739
"168",-3.09361527662469
"169",-9.27679068155115
"170",-4.26397809055325
"171",-0.805417434444948
"172",-1.32092101432463
"173",-4.90745981231675
"174",-6.83522023609291
"175",1.76187260079119
"176",1.76738107769872
"177",1.3067771778885
"178",-4.52983903094329
"179",4.43814645298472
"180",-4.03678747554042
"181",2.59903163897291
"182",1.15989079703009
"183",-0.311806126575462
"184",-1.75824833107095
"185",-1.3913724448318
"186",2.10103271396332
"187",-2.6048946571488
"188",-3.8213951974957
"189",1.58438575920242
"190",-6.36281215725933
"191",2.04738186268571
"192",-3.86208050830051
"193",-7.62558312652904
"194",3.83642960799694
"195",-5.75669962918904
"196",-4.71008656911802
"197",0.245995956952047
"198",-4.83292601553387
"199",-3.52835158422258
"200",-1.75226244929735
"201",-3.661501073451
"202",-4.20909878185225
"203",-0.939754753609472
"204",-2.47506539985511
"205",1.10252896705609
"206",-5.03393277822078
"207",-4.41466210544037
"208",-2.83094002005475
"209",-3.36645055874901
"210",-1.39908225935403
"211",0.161331921939615
"212",-3.76263949292125
"213",3.13656626322371
"214",-0.00590301061989607
"215",-4.27180826321858
"216",-1.345830505514
"217",1.06344339483222
"218",-2.34261145630812
"219",-1.24180281566091
"220",-2.51586314532555
"221",0.230630707037633
"222",-3.34180081040854
"223",-1.22048280725455
"224",-4.81052128247671
"225",-1.65284052696213
"226",-5.63558743895347
"227",-0.632568155361896
"228",-2.19810133350921
"229",-1.1273134348046
"230",1.02949421051107
"231",-0.146911297404632
"232",-0.0186621507433937
"233",-2.69500660835724
"234",-2.77659458111764
"235",-3.36255252537836
"236",1.09016435582114
"237",-5.39399188818402
"238",-1.00417479391817
"239",1.95073753421156
"240",-3.02996529676825
"241",-2.4342291639446
"242",-1.28865742939083
"243",-4.22578013596885
"244",-2.32136115653469
"245",-3.90857885112796
"246",0.370166866073611
"247",1.9327394375341
"248",-2.37569218702118
"249",-2.38556204233562
"250",-4.59867375460401
"251",-4.41983959373488
"252",-0.486672247884336
"253",2.39181692701687
"254",-2.13498455698177
"255",0.297540002790166
"256",-2.97672201436511
"257",-4.47711812006494
"258",-1.70526104470951
"259",-0.180199743285304
"260",-5.41074292199216
"261",-2.08752975993084
"262",1.97219838948879
"263",2.6511946166208
"264",-0.179940622273637
"265",0.651053963220349
