"","x"
"682",2.44955135773318
"683",-2.72044864226682
"684",-4.37044864226682
"685",-5.08044864226682
"686",-4.07044864226682
"687",-3.68044864226682
"688",-0.0404486422668242
"689",-0.310448642266824
"690",-5.64044864226682
"691",-4.40044864226682
"692",-5.06044864226682
"693",-5.62044864226682
"694",-5.25044864226682
"695",-4.85044864226682
"696",-5.62044864226682
"697",-5.53044864226682
"698",-5.90044864226682
"699",-5.58044864226682
"700",-1.52044864226682
"701",-0.300448642266824
"702",-0.310448642266824
"703",-6.26044864226682
"704",0.379551357733176
"705",-3.05044864226682
"706",-1.55044864226682
"707",-3.36044864226682
"708",0.389551357733177
"709",-0.180448642266823
"710",-4.78044864226682
"711",-1.31044864226682
"712",-4.21044864226682
"713",-3.35044864226682
"714",1.38955135773318
"715",-2.90044864226682
"716",-1.20044864226682
"717",-2.97044864226682
"718",-0.100448642266823
"719",-3.16044864226682
"720",-0.570448642266824
"721",-0.350448642266823
"722",1.83955135773318
"723",-0.720448642266824
"724",-6.02044864226682
"725",-1.44044864226682
"726",0.729551357733177
"727",-2.44044864226682
"728",2.02955135773318
"729",-0.270448642266823
"730",-3.19044864226682
"731",-5.38044864226682
"732",-6.10044864226682
"733",-1.78044864226682
"734",-0.620448642266824
"735",-2.83044864226682
"736",-2.20044864226682
"737",0.599551357733176
"738",-0.0204486422668229
"739",-1.68044864226682
"740",-7.52044864226682
"741",-3.66044864226682
"742",-0.500448642266823
"743",-3.76044864226682
"744",-3.63044864226682
"745",-5.14044864226682
"746",-4.89044864226682
"747",0.169551357733177
"748",-3.80044864226682
"749",-1.30044864226682
"750",-0.220448642266824
"751",-3.37044864226682
"752",-4.55044864226682
"753",2.32955135773318
"754",-4.65044864226682
"755",-2.23044864226682
"756",-4.11044864226682
"757",-1.81044864226682
"758",-3.35044864226682
"759",-1.55044864226682
"760",-6.68044864226682
"761",-3.27044864226682
"762",-1.86044864226682
"763",0.339551357733177
"764",2.36955135773318
"765",-0.360448642266823
"766",-4.38044864226682
"767",-3.27044864226682
"768",-5.10044864226682
"769",-1.83044864226682
"770",-2.27044864226682
"771",-1.94044864226682
"772",-0.620448642266824
"773",-2.26044864226682
"774",0.139551357733177
"775",-4.38044864226682
"776",-2.46044864226682
"777",-3.36044864226682
"778",-0.160448642266823
"779",-0.650448642266824
"780",-1.66044864226682
"781",1.89955135773318
"782",2.33955135773318
"783",-2.84044864226682
"784",-0.560448642266824
"785",-3.78044864226682
"786",2.46955135773318
"787",0.989551357733177
"788",-0.380448642266824
"789",0.169551357733177
"790",0.669551357733177
"791",-0.700448642266824
"792",-4.93044864226682
"793",-1.09044864226682
"794",-4.53044864226682
"795",-1.59044864226682
